angle,label,score
244,Drawing,0.8108260035514832
244,Bear,0.7405418753623962
244,Grizzly bear,0.5978578329086304
244,Illustration,0.5451834201812744
245,Sketch,0.8354599475860596
245,Drawing,0.8343995213508606
245,Bear,0.6795209050178528
245,Illustration,0.5040763020515442
245,Grizzly bear,0.5004287362098694
246,Drawing,0.8048377633094788
246,Sketch,0.801335334777832
246,Bear,0.6835502982139587
246,Grizzly bear,0.5633596181869507
246,Illustration,0.5451834201812744
247,Bear,0.8012390732765198
247,Drawing,0.786591649055481
247,Sketch,0.7772866487503052
247,Grizzly bear,0.7069206833839417
247,Illustration,0.5451834201812744
248,Drawing,0.7758903503417969
248,Sketch,0.7514069080352783
248,Rock,0.6438128352165222
248,Illustration,0.5451834201812744
248,Bear,0.5140398144721985
249,Drawing,0.8146051168441772
249,Sketch,0.8129605054855347
249,Bear,0.7405418753623962
249,Grizzly bear,0.7023777961730957
249,Illustration,0.5040763020515442
250,Bear,0.7498701810836792
250,Grizzly bear,0.732536792755127
250,Drawing,0.7034391760826111
250,Sketch,0.6599893569946289
250,Illustration,0.5451834201812744
251,Bear,0.7241160273551941
251,Drawing,0.7091583609580994
251,Sketch,0.6827123761177063
251,Grizzly bear,0.6681446433067322
251,Illustration,0.5451834201812744
252,Bear,0.7373469471931458
252,Drawing,0.7197385430335999
252,Grizzly bear,0.6882439255714417
252,Sketch,0.6827123761177063
252,Illustration,0.5451834201812744
253,Drawing,0.8048377633094788
253,Sketch,0.7831593751907349
253,Illustration,0.5451834201812744
254,Drawing,0.7197385430335999
254,Sketch,0.6995635032653809
254,Bear,0.6448985934257507
254,Illustration,0.5765818953514099
254,Grizzly bear,0.5705363154411316
255,Bear,0.761741042137146
255,Drawing,0.6841849684715271
255,Sketch,0.6338061094284058
255,Grizzly bear,0.5844677686691284
255,Illustration,0.5765818953514099
256,Bear,0.6835502982139587
256,Drawing,0.642119824886322
256,Illustration,0.5451834201812744
256,Sketch,0.5442225337028503
256,Grizzly bear,0.5171307325363159
257,Drawing,0.697394847869873
257,Sketch,0.6290342211723328
257,Hare,0.5665541887283325
257,Illustration,0.5451834201812744
257,Frog,0.5261030793190002
257,Art,0.502187192440033
258,Bear,0.8083099126815796
258,Grizzly bear,0.7242990732192993
258,Drawing,0.7034391760826111
258,Sketch,0.6384519934654236
258,Illustration,0.5040763020515442
259,Drawing,0.7197385430335999
259,Sketch,0.6290342211723328
259,Illustration,0.5451834201812744
259,Bear,0.5410158634185791
259,Art,0.502187192440033
260,Drawing,0.7034391760826111
260,Sketch,0.5726841688156128
260,Bear,0.5410158634185791
261,Bear,0.8128880858421326
261,Drawing,0.7758903503417969
261,Grizzly bear,0.7284541726112366
261,Sketch,0.7206135392189026
262,Bear,0.6835502982139587
262,Drawing,0.6691721677780151
262,Grizzly bear,0.6169820427894592
262,Wildlife,0.5761504173278809
262,Sketch,0.5196725130081177
262,Illustration,0.5040763020515442
263,Bear,0.7588316798210144
263,Grizzly bear,0.7404910922050476
263,Drawing,0.697394847869873
263,Sketch,0.5196725130081177
264,Drawing,0.6608409881591797
264,Grizzly bear,0.5978578329086304
264,Bear,0.5344712138175964
264,Sketch,0.5196725130081177
264,Illustration,0.5040763020515442
265,Drawing,0.7499530911445618
265,Bear,0.6670505404472351
265,Sketch,0.608551025390625
265,Toad,0.5999511480331421
265,Frog,0.5912549495697021
265,Amphibian,0.5296977758407593
265,True frog,0.5222057104110718
265,Illustration,0.5040763020515442
266,Drawing,0.7638013362884521
266,Sketch,0.5973607301712036
266,Tapir,0.5340514779090881
266,Marine mammal,0.524400532245636
266,Grizzly bear,0.5171307325363159
267,Drawing,0.7786838412284851
267,Sketch,0.6516923308372498
267,Marine mammal,0.6098677515983582
267,Frog,0.5397194027900696
267,Amphibian,0.5296977758407593
267,Illustration,0.5040763020515442
268,Drawing,0.7536056637763977
268,Bear,0.6053969264030457
268,Illustration,0.6017356514930725
268,Sketch,0.5914958119392395
268,Grizzly bear,0.5912289023399353
268,Marine mammal,0.5041636824607849
269,Drawing,0.7840303778648376
269,Marine mammal,0.686719536781311
269,Sketch,0.6679047346115112
269,Illustration,0.6225569844245911
269,Art,0.5813031792640686
269,Bearded Seal,0.5318329334259033
269,Beaver,0.5191342830657959
270,Drawing,0.786591649055481
270,Marine mammal,0.7631938457489014
270,Sketch,0.6429780721664429
270,Bearded Seal,0.6031224727630615
270,Illustration,0.5451834201812744
271,Drawing,0.7338131070137024
271,Marine mammal,0.6397585272789001
271,Sketch,0.5914958119392395
271,Art,0.502187192440033
272,Drawing,0.7638013362884521
272,Sketch,0.6473897099494934
272,Bear,0.640247642993927
272,Marine mammal,0.5729197859764099
273,Drawing,0.7669718265533447
273,Tapir,0.688248872756958
273,Sketch,0.6679047346115112
273,Bear,0.6670505404472351
274,Bear,0.7914102673530579
274,Drawing,0.7813957333564758
274,Sketch,0.6963261365890503
274,Grizzly bear,0.6520542502403259
274,Frog,0.5829776525497437
274,Amphibian,0.5157396793365479
274,Illustration,0.5040763020515442
275,Drawing,0.8313954472541809
275,Sketch,0.7831593751907349
275,Tapir,0.7073695063591003
275,Bear,0.589109480381012
275,Marine mammal,0.5682176947593689
275,Illustration,0.5040763020515442
276,Drawing,0.757125735282898
276,Sketch,0.663992702960968
276,Tapir,0.5839247703552246
276,Marine mammal,0.5531942844390869
276,Illustration,0.5040763020515442
277,Drawing,0.8234007358551025
277,Sketch,0.7691105008125305
277,Tapir,0.697904646396637
277,Bear,0.625819981098175
277,Grizzly bear,0.6107314229011536
277,Amphibian,0.510862410068512
277,Beaver,0.5068508982658386
277,Illustration,0.5040763020515442
278,Drawing,0.837303876876831
278,Sketch,0.7605001926422119
278,Illustration,0.5765818953514099
278,Tapir,0.5383778810501099
279,Drawing,0.8234007358551025
279,Sketch,0.7582741975784302
279,Tapir,0.5957279801368713
279,Illustration,0.5040763020515442
280,Drawing,0.7669718265533447
280,Sketch,0.6896571516990662
280,Amphibian,0.5739452838897705
280,Frog,0.5574069023132324
280,Illustration,0.5451834201812744
281,Drawing,0.7638013362884521
281,Sketch,0.6896571516990662
281,Illustration,0.5451834201812744
281,Marine mammal,0.524400532245636
282,Drawing,0.7700396180152893
282,Sketch,0.7367352843284607
282,Illustration,0.5451834201812744
283,Drawing,0.8127357363700867
283,Sketch,0.7792679071426392
283,Illustration,0.5040763020515442
284,Drawing,0.8048377633094788
284,Sketch,0.7711935043334961
284,Amphibian,0.6103547811508179
284,Frog,0.5214958190917969
284,Art,0.502187192440033
285,Drawing,0.8048377633094788
285,Sketch,0.7582741975784302
286,Drawing,0.8358637690544128
286,Sketch,0.8097212314605713
286,Illustration,0.5451834201812744
287,Drawing,0.8199871778488159
287,Sketch,0.7996058464050293
287,Fish,0.5119314193725586
287,Illustration,0.5040763020515442
288,Drawing,0.8298537731170654
288,Sketch,0.797857940196991
288,Fish,0.5045087337493896
288,Illustration,0.5040763020515442
289,Drawing,0.8387206792831421
289,Sketch,0.8326247334480286
289,Fish,0.5190628170967102
289,Illustration,0.5040763020515442
290,Drawing,0.8505352139472961
290,Sketch,0.8192569613456726
290,Tortoise,0.5036675333976746
291,Drawing,0.8576133251190186
291,Sketch,0.8515863418579102
291,Fish,0.6301284432411194
291,Illustration,0.5765818953514099
292,Drawing,0.8266866207122803
292,Sketch,0.8129605054855347
292,Fish,0.5389123558998108
293,Drawing,0.8505352139472961
293,Sketch,0.8238298296928406
293,Illustration,0.5040763020515442
294,Drawing,0.904818058013916
294,Sketch,0.9017324447631836
294,Tortoise,0.5533700585365295
294,Artwork,0.5107235908508301
294,Illustration,0.5040763020515442
295,Drawing,0.8553162813186646
295,Sketch,0.8423551321029663
295,Fish,0.5567909479141235
295,Illustration,0.5451834201812744
296,Sketch,0.885806679725647
296,Drawing,0.8848559260368347
296,Artwork,0.5107235908508301
296,Illustration,0.5040763020515442
297,Drawing,0.8921912908554077
297,Sketch,0.8901426196098328
297,Artwork,0.5519563555717468
297,Illustration,0.5451834201812744
298,Sketch,0.927918553352356
298,Drawing,0.9182255268096924
298,Leaf,0.7594611644744873
298,Rock,0.6981205940246582
298,Artwork,0.5433015823364258
298,Illustration,0.5040763020515442
298,Art,0.502187192440033
299,Drawing,0.8692909479141235
299,Sketch,0.8676224946975708
299,Illustration,0.6017356514930725
299,Artwork,0.5229488015174866
299,Art,0.502187192440033
300,Sketch,0.8802785277366638
300,Drawing,0.8609514236450195
300,Fish,0.6610251665115356
301,Sketch,0.8688043355941772
301,Drawing,0.8672768473625183
301,Geology,0.6796759366989136
301,Rock,0.6438128352165222
301,Illustration,0.5451834201812744
301,Artwork,0.5337058305740356
302,Sketch,0.8890653848648071
302,Drawing,0.8692909479141235
302,Geology,0.6497763991355896
302,Artwork,0.5229488015174866
302,Illustration,0.5040763020515442
303,Sketch,0.8768982887268066
303,Drawing,0.8702816367149353
303,Geology,0.7720815539360046
303,Rock,0.7335856556892395
303,Artwork,0.5229488015174866
303,Illustration,0.5040763020515442
303,Art,0.502187192440033
304,Sketch,0.8628258109092712
304,Drawing,0.8576133251190186
304,Leaf,0.7594611644744873
304,Tree,0.6869218349456787
304,Geology,0.6796759366989136
304,Illustration,0.5451834201812744
304,Rock,0.5422748923301697
304,Artwork,0.5229488015174866
304,Art,0.502187192440033
305,Sketch,0.8944096565246582
305,Drawing,0.8787521123886108
305,Geology,0.7018249034881592
305,Tree,0.6869218349456787
305,Rock,0.6438128352165222
305,Artwork,0.5519563555717468
305,Illustration,0.5040763020515442
306,Sketch,0.873466432094574
306,Drawing,0.8702816367149353
306,Rock,0.5422748923301697
306,Artwork,0.5337058305740356
306,Illustration,0.5040763020515442
306,Art,0.502187192440033
307,Sketch,0.8836105465888977
307,Drawing,0.8682894706726074
307,Artwork,0.5229488015174866
307,Illustration,0.5040763020515442
307,Art,0.502187192440033
308,Sketch,0.8901426196098328
308,Drawing,0.8760127425193787
308,Rock,0.5422748923301697
308,Artwork,0.5337058305740356
308,Illustration,0.5040763020515442
309,Drawing,0.832910418510437
309,Sketch,0.8113487362861633
309,Geology,0.7018249034881592
309,Rock,0.6438128352165222
309,Illustration,0.5765818953514099
309,Artwork,0.5107235908508301
309,Art,0.502187192440033
310,Drawing,0.8873602151870728
310,Sketch,0.8836105465888977
310,Tree,0.6869218349456787
310,Rock,0.6438128352165222
310,Plant,0.585474967956543
311,Drawing,0.8564721941947937
311,Sketch,0.845040500164032
311,Tree,0.6869218349456787
311,Geology,0.6497763991355896
311,Rock,0.6438128352165222
311,Artwork,0.5107235908508301
311,Art,0.502187192440033
312,Drawing,0.8587399125099182
312,Sketch,0.8382502198219299
312,Geology,0.6796759366989136
312,Pattern,0.5630630254745483
312,Rock,0.5422748923301697
312,Artwork,0.5229488015174866
312,Art,0.502187192440033
313,Drawing,0.8672768473625183
313,Sketch,0.8579110503196716
313,Geology,0.7333696484565735
313,Rock,0.6438128352165222
313,Artwork,0.5107235908508301
313,Art,0.502187192440033
314,Sketch,0.8616085648536682
314,Drawing,0.849298357963562
314,Geology,0.7018249034881592
314,Tree,0.6869218349456787
314,Rock,0.6438128352165222
314,Art,0.502187192440033
315,Drawing,0.904818058013916
315,Sketch,0.8996573686599731
315,Tree,0.6869218349456787
315,Geology,0.6796759366989136
315,Rock,0.5422748923301697
315,Artwork,0.5107235908508301
315,Art,0.502187192440033
316,Drawing,0.871261715888977
316,Sketch,0.8640356659889221
316,Geology,0.6796759366989136
316,Artwork,0.5229488015174866
316,Art,0.502187192440033
317,Drawing,0.8937532305717468
317,Sketch,0.8933489918708801
317,Tree,0.6869218349456787
317,Geology,0.6497763991355896
317,Rock,0.6438128352165222
317,Pattern,0.5630630254745483
317,Beige,0.5484284162521362
317,Artwork,0.5107235908508301
317,Illustration,0.5040763020515442
317,Art,0.502187192440033
318,Drawing,0.8750816583633423
318,Sketch,0.8566627502441406
318,Leaf,0.7594611644744873
318,Geology,0.6497763991355896
318,Illustration,0.5451834201812744
318,Art,0.502187192440033
319,Sketch,0.8515863418579102
319,Drawing,0.8480438590049744
319,Art,0.5813031792640686
319,Illustration,0.5451834201812744
319,Rock,0.5422748923301697
319,Artwork,0.5107235908508301
320,Drawing,0.8750816583633423
320,Sketch,0.8723104000091553
320,Geology,0.7192013263702393
320,Tree,0.6869218349456787
320,Rock,0.6438128352165222
320,Artwork,0.5337058305740356
320,Illustration,0.5040763020515442
320,Art,0.502187192440033
321,Sketch,0.8757601976394653
321,Drawing,0.8598524928092957
321,Tree,0.6869218349456787
321,Geology,0.6497763991355896
321,Rock,0.6438128352165222
321,Illustration,0.5040763020515442
322,Drawing,0.8814151287078857
322,Sketch,0.8813943862915039
322,Tree,0.6869218349456787
322,Geology,0.6497763991355896
322,Rock,0.6438128352165222
322,Illustration,0.5451834201812744
322,Art,0.502187192440033
323,Sketch,0.8879837393760681
323,Drawing,0.8731912970542908
323,Illustration,0.5040763020515442
324,Sketch,0.8688043355941772
324,Drawing,0.8553162813186646
324,Tree,0.6869218349456787
324,Illustration,0.5765818953514099
324,Rock,0.5422748923301697
325,Drawing,0.8865323662757874
325,Sketch,0.885806679725647
325,Tree,0.6869218349456787
325,Illustration,0.5765818953514099
325,Rock,0.5422748923301697
326,Sketch,0.8836105465888977
326,Drawing,0.8778477311134338
326,Rock,0.7335856556892395
326,Illustration,0.5451834201812744
326,Trunk,0.5200017690658569
327,Sketch,0.9048222303390503
327,Drawing,0.8906058669090271
327,Illustration,0.5040763020515442
328,Drawing,0.862036943435669
328,Sketch,0.8515863418579102
328,Tree,0.7783679962158203
328,Rock,0.7335856556892395
328,Geology,0.6497763991355896
328,Trunk,0.6058474779129028
328,Beige,0.5484284162521362
328,Illustration,0.5451834201812744
329,Head,0.8762359619140625
329,Sketch,0.8437027931213379
329,Drawing,0.837303876876831
329,Rock,0.6438128352165222
329,Illustration,0.5451834201812744
330,Head,0.8762359619140625
330,Drawing,0.8146051168441772
330,Sketch,0.801335334777832
330,Rock,0.7335856556892395
330,Canidae,0.5958979725837708
330,Hound,0.56656414270401
331,Head,0.8762359619140625
331,Drawing,0.8541450500488281
331,Sketch,0.8311896324157715
331,Rock,0.6981205940246582
331,Art,0.5813031792640686
331,Illustration,0.5040763020515442
331,Hound,0.5031570196151733
332,Drawing,0.888995885848999
332,Sketch,0.8836105465888977
332,Rock,0.7335856556892395
332,Canidae,0.5249890089035034
332,Trunk,0.5200017690658569
333,Drawing,0.8682894706726074
333,Sketch,0.8616085648536682
333,Canidae,0.5249890089035034
333,Illustration,0.5040763020515442
334,Head,0.8842743635177612
334,Drawing,0.8731912970542908
334,Sketch,0.8723104000091553
334,Canidae,0.7789115309715271
334,Whippet,0.7034524083137512
334,Greyhound,0.6814441084861755
334,Lion,0.6509100198745728
334,Carnivore,0.6272251605987549
334,Hound,0.5845458507537842
334,Sighthound,0.5794247984886169
335,Head,0.8984001874923706
335,Drawing,0.8598524928092957
335,Sketch,0.8528682589530945
335,Illustration,0.5040763020515442
336,Drawing,0.8048377633094788
336,Sketch,0.7711935043334961
336,Rock,0.6981205940246582
336,Wood,0.5958532094955444
336,Trunk,0.5469489693641663
336,Art,0.502187192440033
337,Head,0.9039563536643982
337,Drawing,0.8662528395652771
337,Sketch,0.8476868271827698
337,Nose,0.8419631719589233
337,Art,0.6253476738929749
337,Illustration,0.5765818953514099
338,Head,0.9039563536643982
338,Drawing,0.8652172088623047
338,Sketch,0.8502956032752991
338,Wood,0.6534817218780518
338,Rock,0.6438128352165222
338,Art,0.5813031792640686
338,Illustration,0.5451834201812744
339,Head,0.9039563536643982
339,Drawing,0.8414872288703918
339,Sketch,0.8129605054855347
339,Rock,0.6438128352165222
339,Art,0.6253476738929749
339,Wood,0.5958532094955444
339,Illustration,0.5765818953514099
340,Head,0.9014164209365845
340,Drawing,0.8865323662757874
340,Sketch,0.8847110271453857
340,Nose,0.8419631719589233
340,Rock,0.6438128352165222
340,Wood,0.5958532094955444
340,Art,0.5813031792640686
340,Illustration,0.5765818953514099
340,Canidae,0.5373899340629578
340,Artwork,0.5107235908508301
341,Head,0.8984001874923706
341,Sketch,0.8933489918708801
341,Drawing,0.884006917476654
341,Rock,0.6438128352165222
341,Wood,0.5958532094955444
341,Art,0.5813031792640686
341,Illustration,0.5765818953514099
342,Head,0.9136703014373779
342,Drawing,0.8945257067680359
342,Sketch,0.8802785277366638
342,Nose,0.8419631719589233
342,Art,0.6772549152374268
342,Illustration,0.6554555892944336
342,Wood,0.5958532094955444
342,Horse,0.5695405602455139
342,Artwork,0.5229488015174866
342,Ear,0.5123199820518494
343,Head,0.8901773691177368
343,Drawing,0.8387206792831421
343,Sketch,0.826811671257019
343,Tree,0.6869218349456787
343,Art,0.655128538608551
343,Wood,0.5958532094955444
343,Illustration,0.5765818953514099
343,Fictional character,0.5279175639152527
344,Head,0.8901773691177368
344,Drawing,0.8750816583633423
344,Sketch,0.873466432094574
344,Tree,0.6869218349456787
344,Art,0.655128538608551
344,Illustration,0.6225569844245911
344,Rock,0.5422748923301697
344,Artwork,0.5337058305740356
344,Fictional character,0.5279175639152527
345,Head,0.9174805283546448
345,Drawing,0.883150577545166
345,Sketch,0.8579110503196716
345,Nose,0.8419631719589233
345,Art,0.7088651061058044
345,Illustration,0.6806615591049194
345,Wood,0.6534817218780518
345,Self-portrait,0.5455089807510376
345,Artwork,0.5433015823364258
345,Portrait,0.5346903800964355
346,Head,0.9080222845077515
346,Drawing,0.9026874303817749
346,Sketch,0.8965195417404175
346,Nose,0.8419631719589233
346,Art,0.7399447560310364
346,Illustration,0.7008524537086487
346,Wood,0.5958532094955444
346,Modern art,0.5920312404632568
346,Artwork,0.5911034345626831
346,Fictional character,0.5279175639152527
347,Head,0.9014164209365845
347,Drawing,0.8313954472541809
347,Sketch,0.7812252640724182
347,Art,0.7207983136177063
347,Illustration,0.6402102112770081
347,Modern art,0.5639094710350037
347,Rock,0.5422748923301697
347,Fictional character,0.5279175639152527
348,Head,0.9014164209365845
348,Drawing,0.8769347071647644
348,Sketch,0.839629054069519
348,Art,0.7207983136177063
348,Illustration,0.6225569844245911
348,Wood,0.5958532094955444
348,Artwork,0.5229488015174866
348,Modern art,0.5056807994842529
348,Horse,0.5046104788780212
349,Head,0.9136703014373779
349,Drawing,0.9012458920478821
349,Sketch,0.8723104000091553
349,Nose,0.8419631719589233
349,Art,0.7548457980155945
349,Illustration,0.7316700220108032
349,Modern art,0.6686608791351318
349,Horse,0.6309890151023865
349,Wood,0.5958532094955444
349,Self-portrait,0.5761553645133972
350,Head,0.9166451692581177
350,Drawing,0.8983084559440613
350,Sketch,0.8723104000091553
350,Nose,0.8419631719589233
350,Horse,0.7803153991699219
350,Illustration,0.7316700220108032
350,Art,0.7207983136177063
350,Wood,0.6534817218780518
350,Modern art,0.6310682892799377
350,Stallion,0.5519943237304688
351,Head,0.9111586213111877
351,Horse,0.903384268283844
351,Drawing,0.9005184769630432
351,Sketch,0.8723104000091553
351,Art,0.7207983136177063
351,Illustration,0.6806615591049194
351,Mane,0.6583789587020874
351,Modern art,0.6570417881011963
351,Stallion,0.647361695766449
351,Artwork,0.5961909294128418
352,Head,0.9224217534065247
352,Horse,0.9185394048690796
352,Drawing,0.9076038002967834
352,Nose,0.8868343830108643
352,Sketch,0.8640356659889221
352,Art,0.7310290336608887
352,Mane,0.7047818899154663
352,Stallion,0.6831912398338318
352,Illustration,0.6688148975372314
352,Modern art,0.6509119272232056
353,Horse,0.9318059086799622
353,Head,0.9245297312736511
353,Drawing,0.9089747667312622
353,Nose,0.9069914221763611
353,Sketch,0.8652383089065552
353,Stallion,0.7122257351875305
353,Mane,0.7047818899154663
353,Art,0.6946530342102051
353,Modern art,0.6741744875907898
353,Illustration,0.6688148975372314
354,Horse,0.9229952096939087
354,Head,0.9196423292160034
354,Nose,0.8868343830108643
354,Drawing,0.884006917476654
354,Sketch,0.8253272175788879
354,Modern art,0.7322490811347961
354,Mane,0.7213492393493652
354,Illustration,0.7095673680305481
354,Art,0.7088651061058044
354,Stallion,0.7069389224052429
355,Horse,0.9229952096939087
355,Head,0.9157389998435974
355,Drawing,0.911676287651062
355,Sketch,0.8711481094360352
355,Nose,0.8419631719589233
355,Modern art,0.7621174454689026
355,Mane,0.7511951327323914
355,Art,0.7399447560310364
355,Stallion,0.7344798445701599
355,Illustration,0.7316700220108032
356,Drawing,0.9331455826759338
356,Head,0.9267772436141968
356,Horse,0.9259459972381592
356,Sketch,0.9006965160369873
356,Nose,0.8699295520782471
356,Art,0.761177122592926
356,Mane,0.7531842589378357
356,Modern art,0.7496305108070374
356,Stallion,0.7311168313026428
356,Illustration,0.7095673680305481
357,Horse,0.9419549107551575
357,Head,0.9245297312736511
357,Drawing,0.9226685166358948
357,Sketch,0.879157304763794
357,Nose,0.8419631719589233
357,Mane,0.69728022813797
357,Art,0.6946530342102051
357,Illustration,0.6912711262702942
357,Stallion,0.6774863600730896
357,Artwork,0.656899094581604
358,Horse,0.9738706946372986
358,Head,0.9061321020126343
358,Drawing,0.8865323662757874
358,Mane,0.8423313498497009
358,Sketch,0.7869599461555481
358,Stallion,0.7624269723892212
358,Mustang horse,0.7514888048171997
358,Pony,0.6766770482063293
358,Mare,0.6666690707206726
358,Art,0.655128538608551
359,Horse,0.9505910277366638
359,Head,0.9014164209365845
359,Drawing,0.8881813287734985
359,Nose,0.8419631719589233
359,Sketch,0.7996058464050293
359,Mane,0.7571120262145996
359,Stallion,0.7226184606552124
359,Art,0.6772549152374268
359,Illustration,0.6554555892944336
359,Mustang horse,0.6172671914100647
